STATE,Conductivity_Min_Log,Conductivity_Max_Log,Temperature_Avg,Temperature_Range,pH_Avg,pH_Range,Conductivity_Log_Avg,Conductivity_Log_Range
MAHARASHTRA,6.617402977974478,7.642524134232902,28.0,0.0,7.75,0.5,7.129963556103689,1.0251211562584244
MAHARASHTRA,4.9344739331306915,6.721425700790643,27.0,4.0,6.75,1.5,5.827949816960667,1.7869517676599518
MAHARASHTRA,4.418840607796598,6.184148890937483,26.0,2.0,6.6,1.2000000000000002,5.301494749367041,1.765308283140885
MAHARASHTRA,7.32052696227274,7.32052696227274,21.0,0.0,7.3,0.0,7.32052696227274,0.0
MAHARASHTRA,8.184513753033722,8.313116702819253,28.25,1.5,7.65,0.2999999999999998,8.248815227926487,0.128602949785531
MAHARASHTRA,5.572154032177765,7.16703787691222,24.5,3.0,7.949999999999999,0.2999999999999998,6.369595954544993,1.594883844734455
MAHARASHTRA,6.255750041753367,9.202812105555392,33.0,10.0,7.4,0.6000000000000005,7.729281073654379,2.947062063802025
MAHARASHTRA,6.634633357861686,7.221835825288449,18.5,3.0,7.8,0.40000000000000036,6.928234591575068,0.5872024674267626
MAHARASHTRA,6.927557906278317,7.890956716138919,33.0,10.0,7.75,0.3000000000000007,7.409257311208618,0.9633988098606023
MAHARASHTRA,6.8885724595653635,7.653020413804189,28.0,0.0,7.8,0.7999999999999989,7.270796436684776,0.7644479542388254
MAHARASHTRA,6.573680166960646,6.601230118728877,24.0,0.0,8.05,0.09999999999999964,6.587455142844761,0.02754995176823094
MAHARASHTRA,6.431331081933479,7.6251071482389,28.0,0.0,7.699999999999999,0.7999999999999998,7.0282191150861895,1.1937760663054213
MAHARASHTRA,4.31748811353631,4.8283137373023015,28.5,1.0,7.95,0.09999999999999964,4.572900925419306,0.5108256237659914
MAHARASHTRA,5.030437921392435,6.855408798609928,26.0,2.0,7.5,0.40000000000000036,5.942923360001181,1.8249708772174928
MAHARASHTRA,7.1631723908466425,8.420021279663963,24.0,4.0,7.75,0.3000000000000007,7.791596835255303,1.2568488888173208
MAHARASHTRA,7.595889917718538,8.156797046675651,29.0,0.0,7.55,0.5,7.876343482197095,0.5609071289571128
MAHARASHTRA,7.174724309836376,7.252762418053187,24.5,5.0,7.699999999999999,0.20000000000000018,7.213743363944782,0.0780381082168109
MAHARASHTRA,5.910796644040527,7.252053951852814,21.5,1.0,7.35,0.5,6.581425297946671,1.3412573078122874
MAHARASHTRA,7.557994958530806,7.557994958530806,29.0,0.0,7.9,0.0,7.557994958530806,0.0
MAHARASHTRA,6.953684210870537,6.953684210870537,24.0,0.0,7.4,0.0,6.953684210870537,0.0
MAHARASHTRA,6.541029999189903,6.836259277277067,42.0,0.0,8.149999999999999,1.0999999999999996,6.688644638233486,0.2952292780871639
MAHARASHTRA,6.541029999189903,6.674561391814426,19.0,4.0,7.9,0.20000000000000018,6.607795695502165,0.13353139262452274
MAHARASHTRA,4.394449154672439,4.553876891600541,26.0,2.0,6.85,1.5,4.47416302313649,0.15942773692810164
MAHARASHTRA,5.327876168789581,6.1675164908883415,27.0,4.0,6.7,1.0,5.747696329838961,0.8396403220987603
MAHARASHTRA,6.878326468291325,6.878326468291325,21.0,0.0,6.9,0.0,6.878326468291325,0.0
MAHARASHTRA,6.890609120147166,7.693025748417888,28.0,0.0,7.7,0.5999999999999996,7.291817434282527,0.8024166282707217
MAHARASHTRA,6.717804695023691,6.717804695023691,16.0,0.0,8.0,0.0,6.717804695023691,0.0
MAHARASHTRA,8.400434630806041,8.400434630806041,23.0,0.0,6.2,0.0,8.400434630806041,0.0
MAHARASHTRA,8.381144346952961,8.381144346952961,23.0,0.0,7.1,0.0,8.381144346952961,0.0
MAHARASHTRA,6.453624998892692,6.6293632534374485,33.0,0.0,8.15,0.3000000000000007,6.54149412616507,0.17573825454475678
MAHARASHTRA,6.455198563340122,6.608000625296087,32.0,0.0,8.15,0.8999999999999995,6.531599594318104,0.15280206195596424
MANIPUR,6.610696044717759,6.610696044717759,24.0,0.0,6.8,0.0,6.610696044717759,0.0
MANIPUR,4.804021044733257,4.804021044733257,25.0,0.0,6.8,0.0,4.804021044733257,0.0
MANIPUR,6.413458957167357,6.413458957167357,24.0,0.0,6.9,0.0,6.413458957167357,0.0
MANIPUR,6.559615237493242,6.559615237493242,23.0,0.0,6.4,0.0,6.559615237493242,0.0
MANIPUR,6.202535517187923,6.202535517187923,25.0,0.0,6.9,0.0,6.202535517187923,0.0
MANIPUR,6.511745329644728,6.511745329644728,26.0,0.0,6.8,0.0,6.511745329644728,0.0
MANIPUR,6.368187186350492,6.368187186350492,27.0,0.0,7.2,0.0,6.368187186350492,0.0
MEGHALAYA,5.231108616854587,5.313205979041787,17.05,0.10000000000000142,6.75,0.09999999999999964,5.272157297948187,0.08209736218720032
MEGHALAYA,4.663439094112067,5.062595033026967,17.55,0.8999999999999986,5.25,0.5,4.863017063569517,0.3991559389149
MEGHALAYA,4.454347296253507,4.51085950651685,17.2,0.3999999999999986,5.75,0.3000000000000007,4.4826034013851785,0.05651221026334241
MEGHALAYA,4.477336814478207,4.584967478670572,20.5,3.0,6.8,0.5999999999999996,4.53115214657439,0.10763066419236544
MEGHALAYA,4.0943445622221,4.1588830833596715,21.5,1.0,5.65,0.5,4.126613822790886,0.06453852113757108
MEGHALAYA,4.9344739331306915,5.049856007249537,21.5,1.0,6.6,0.20000000000000018,4.992164970190114,0.1153820741188456
MEGHALAYA,5.049856007249537,5.093750200806762,17.0,4.0,6.55,0.09999999999999964,5.07180310402815,0.043894193557225236
MEGHALAYA,5.723585101952381,5.777652323222656,43.5,1.0,9.2,0.20000000000000107,5.750618712587519,0.054067221270275745
MEGHALAYA,5.560681631015528,5.655991810819852,22.0,2.0,6.0,1.0,5.6083367209176895,0.09531017980432477
MEGHALAYA,3.9512437185814275,4.02535169073515,18.55,3.1000000000000014,6.65,0.2999999999999998,3.9882977046582884,0.07410797215372211
MEGHALAYA,5.4638318050256105,5.521460917862246,21.5,1.0,6.15,0.8999999999999995,5.492646361443928,0.05762911283663552
MEGHALAYA,4.77912349311153,5.10594547390058,16.0,4.0,5.6,0.20000000000000018,4.942534483506055,0.32682198078905067
MEGHALAYA,4.663439094112067,4.7535901911063645,17.5,5.0,5.550000000000001,0.2999999999999998,4.708514642609216,0.09015109699429757
MIZORAM,5.75890177387728,6.324358962381311,23.5,1.0,6.7,0.40000000000000036,6.0416303681292955,0.5654571885040305
MIZORAM,6.056784013228625,6.0844994130751715,24.0,2.0,5.9,0.20000000000000018,6.070641713151899,0.027715399846546696
MIZORAM,4.955827057601261,5.272999558563747,23.0,0.0,6.5,0.8000000000000007,5.114413308082504,0.31717250096248595
MIZORAM,5.318119993844216,5.521460917862246,19.5,1.0,6.7,1.0,5.4197904558532315,0.20334092401802994
MIZORAM,5.5134287461649825,6.104793232414985,21.5,7.0,6.75,0.09999999999999964,5.809110989289984,0.5913644862500025
MIZORAM,5.030437921392435,5.030437921392435,21.0,0.0,7.2,0.0,5.030437921392435,0.0
MIZORAM,6.284134161070802,6.415096959171596,25.5,1.0,7.5,0.5999999999999996,6.349615560121199,0.1309627981007937
MIZORAM,5.480638923341991,5.71042701737487,17.5,1.0,7.300000000000001,1.2000000000000002,5.5955329703584304,0.22978809403287848
MIZORAM,5.384495062789089,5.8805329864007,20.5,3.0,6.0,0.5999999999999996,5.632514024594895,0.4960379236116115
MIZORAM,5.455321115357702,5.564520407322694,25.0,0.0,6.5,0.1999999999999993,5.509920761340197,0.109199291964992
MIZORAM,5.6240175061873385,5.978885764901122,20.5,5.0,6.6,1.0,5.801451635544231,0.35486825871378347
MIZORAM,5.793013608384144,6.400257445308821,22.0,8.0,6.6,1.0,6.096635526846482,0.6072438369246766
MIZORAM,4.859812404361672,5.58724865840025,23.5,9.0,6.85,0.7000000000000002,5.223530531380961,0.7274362540385777
MIZORAM,5.111987788356544,5.697093486505405,15.0,8.0,6.85,1.8999999999999995,5.404540637430975,0.5851056981488609
MIZORAM,4.442651256490317,4.8283137373023015,21.5,3.0,6.3,1.5999999999999996,4.635482496896309,0.38566248081198484
MIZORAM,5.996452088619021,6.285998094508865,22.0,6.0,6.550000000000001,0.7000000000000002,6.141225091563943,0.2895460058898438
MIZORAM,6.0473721790462776,6.269096283706261,22.5,7.0,6.5,0.5999999999999996,6.1582342313762695,0.22172410465998382
MIZORAM,5.429345628954441,5.645446897643238,24.0,2.0,6.8,0.5999999999999996,5.53739626329884,0.21610126868879664
MIZORAM,4.248495242049359,4.8283137373023015,17.5,1.0,7.0,0.5999999999999996,4.53840448967583,0.5798184952529422
MIZORAM,4.406719247264253,4.820281565605037,24.0,2.0,6.9,1.0,4.613500406434645,0.4135623183407837
MIZORAM,6.320768294250582,6.320768294250582,22.0,0.0,6.4,0.0,6.320768294250582,0.0
MIZORAM,5.455321115357702,6.198478716492308,20.0,4.0,7.25,0.5,5.826899915925004,0.7431576011346062
MIZORAM,4.787491742782046,5.075173815233827,20.0,2.0,7.3,0.5999999999999996,4.931332779007937,0.2876820724517808
MIZORAM,4.941642422609304,6.118097198041348,19.5,3.0,6.8,1.0,5.5298698103253265,1.1764547754320445
MIZORAM,5.662960480135946,5.700443573390687,19.5,3.0,7.0,0.0,5.6817020267633165,0.03748309325474075
NAGALAND,5.480638923341991,5.53338948872752,27.55,1.8999999999999986,7.25,0.5,5.507014206034755,0.052750565385529136
NAGALAND,5.472270673671475,5.497168225293202,23.4,11.2,6.5,0.0,5.484719449482339,0.024897551621727132
NAGALAND,6.507277712385012,6.670766320845874,20.05,4.5,6.3,0.5999999999999996,6.589022016615443,0.16348860846086222
NAGALAND,5.4510384535657,5.459585514144159,28.05,8.100000000000001,6.75,0.6999999999999993,5.45531198385493,0.008547060578458776
NAGALAND,5.91350300563827,6.075346031088684,27.65,7.900000000000002,7.55,0.5,5.994424518363477,0.1618430254504144
NAGALAND,5.1298987149230735,5.220355825078324,27.15,3.6999999999999993,3.6,3.2,5.175127270000699,0.09045711015525093
NAGALAND,5.231108616854587,5.749392985908253,29.450000000000003,4.300000000000001,6.25,0.5,5.4902508013814195,0.5182843690536663
NAGALAND,6.602587892189336,6.825460036255307,28.950000000000003,7.5000000000000036,6.5,1.0,6.714023964222322,0.22287214406597045
NAGALAND,6.588926477533519,7.2078598714324755,29.05,4.5,7.0,1.0,6.898393174482997,0.6189333938989563
NAGALAND,5.308267697401205,5.337538079701318,27.299999999999997,2.8000000000000007,5.75,0.5,5.322902888551262,0.029270382300112807
ODISHA,6.595780513961311,7.072421900537371,23.5,1.0,7.15,0.10000000000000053,6.834101207249342,0.4766413865760599
ODISHA,5.493061443340548,6.558197802812269,21.0,4.0,6.95,0.9000000000000004,6.025629623076409,1.0651363594717207
ODISHA,4.736198448394496,5.1647859739235145,29.0,0.0,6.65,0.7000000000000002,4.9504922111590055,0.4285875255290188
ODISHA,5.723585101952381,6.124683390894205,25.5,1.0,6.9,0.0,5.924134246423293,0.4010982889418244
ODISHA,6.78332520060396,7.426549072397305,31.9,1.7999999999999972,8.45,0.09999999999999964,7.104937136500633,0.643223871793345
ODISHA,4.574710978503383,4.653960350157523,22.5,1.0,6.35,0.2999999999999998,4.6143356643304525,0.07924937165414025
ODISHA,6.853299093186078,7.0925737159746784,23.5,1.0,7.1,0.20000000000000018,6.972936404580379,0.23927462278860023
ODISHA,5.476463551931511,5.736572297479192,27.5,1.0,5.9,1.3999999999999995,5.606517924705352,0.26010874554768115
ODISHA,5.062595033026967,5.645446897643238,26.0,0.0,6.949999999999999,0.2999999999999998,5.354020965335103,0.5828518646162708
ODISHA,4.624972813284271,5.293304824724492,28.5,1.0,6.199999999999999,1.7999999999999998,4.959138819004382,0.6683320114402216
ODISHA,5.198497031265826,5.204006687076795,28.5,1.0,6.65,0.2999999999999998,5.201251859171311,0.005509655810969072
ODISHA,5.099866427824199,5.293304824724492,29.0,0.0,7.75,1.1000000000000005,5.196585626274345,0.19343839690029352
ODISHA,5.337538079701318,5.351858133476067,28.0,2.0,5.95,0.5,5.344698106588693,0.014320053774748764
ODISHA,5.886104031450156,6.052089168924417,25.5,1.0,6.699999999999999,0.20000000000000018,5.969096600187287,0.16598513747426136
ODISHA,5.84354441703136,5.929589143389895,24.5,1.0,7.4,0.20000000000000018,5.886566780210627,0.08604472635853444
ODISHA,4.736198448394496,5.170483995038151,24.0,0.0,7.0,0.40000000000000036,4.9533412217163235,0.4342855466436557
ODISHA,5.438079308923196,5.5909869805108565,25.5,1.0,6.699999999999999,0.20000000000000018,5.514533144717026,0.15290767158766094
ODISHA,5.049856007249537,5.214935757608986,25.5,1.0,6.85,0.10000000000000053,5.132395882429261,0.16507975035944877
ODISHA,6.037870919922137,6.186208623900494,24.0,0.0,7.0,0.1999999999999993,6.1120397719113155,0.14833770397835622
ODISHA,6.309918278226516,6.698268054115413,25.0,2.0,7.5,0.40000000000000036,6.504093166170964,0.38834977588889696
ODISHA,5.655991810819852,5.863631175598097,26.5,3.0,7.1,0.20000000000000018,5.759811493208975,0.2076393647782444
ODISHA,5.099866427824199,5.6240175061873385,20.0,4.0,6.65,0.2999999999999998,5.361941967005769,0.5241510783631398
ODISHA,6.559615237493242,6.637258031284457,20.5,7.0,7.0,0.1999999999999993,6.598436634388849,0.07764279379121497
ODISHA,5.402677381872279,6.07993319509559,24.5,1.0,7.25,0.6999999999999993,5.741305288483934,0.6772558132233106
ODISHA,6.495265555937008,6.79794041297493,32.0,2.0,7.85,0.2999999999999998,6.646602984455969,0.3026748570379221
ODISHA,6.907755278982137,6.993932975223189,28.0,2.0,7.6,0.39999999999999947,6.950844127102663,0.08617769624105254
ODISHA,4.343805421853684,4.859812404361672,28.5,1.0,6.25,0.5,4.6018089131076785,0.5160069825079878
ODISHA,5.3706380281276624,6.037870919922137,24.0,0.0,6.75,0.5,5.7042544740249,0.667232891794475
ODISHA,6.311734809152915,6.966967138613983,30.0,0.0,6.7,1.4000000000000004,6.639350973883449,0.655232329461068
ODISHA,6.013715156042802,6.386879319362645,24.0,14.0,7.199999999999999,0.20000000000000018,6.200297237702724,0.37316416331984303
ODISHA,5.986452005284438,6.255750041753367,29.5,1.0,6.95,0.9000000000000004,6.121101023518902,0.26929803646892925
ODISHA,5.327876168789581,5.765191102784844,21.0,4.0,7.2,0.40000000000000036,5.546533635787213,0.4373149339952631
ODISHA,6.311734809152915,6.336825731146441,28.5,3.0,6.35,0.7000000000000002,6.3242802701496785,0.02509092199352647
ODISHA,4.543294782270004,4.919980925828125,22.5,1.0,6.25,1.6999999999999993,4.7316378540490645,0.37668614355812124
ODISHA,5.342334251964811,5.676753802268282,21.5,1.0,6.949999999999999,0.7000000000000002,5.509544027116546,0.3344195503034708
ODISHA,5.802118375377063,6.295266001439646,28.0,2.0,6.0,0.5999999999999996,6.048692188408355,0.49314762606258356
ODISHA,5.58724865840025,5.659482215759621,21.5,1.0,6.9,0.7999999999999998,5.6233654370799355,0.07223355735937176
ODISHA,5.407171771460119,5.998936561946683,23.5,1.0,7.4,0.20000000000000018,5.703054166703401,0.5917647904865637
ODISHA,5.564520407322694,5.733341276897746,20.5,5.0,7.05,0.09999999999999964,5.64893084211022,0.16882086957505216
ODISHA,5.602118820879701,6.710523109452428,28.5,1.0,5.699999999999999,0.20000000000000018,6.156320965166064,1.1084042885727268
ODISHA,3.6109179126442243,5.662960480135946,25.5,1.0,6.949999999999999,0.7000000000000002,4.6369391963900854,2.0520425674917218
ODISHA,6.061456918928017,6.682108597449809,23.5,1.0,7.75,0.6999999999999993,6.371782758188913,0.6206516785217921
ODISHA,5.860786223465865,5.986452005284438,26.0,0.0,6.6,0.20000000000000018,5.9236191143751515,0.12566578181857224
ODISHA,5.673323267171493,5.673323267171493,23.0,0.0,7.2,0.0,5.673323267171493,0.0
ODISHA,5.337538079701318,5.43372200355424,27.75,0.5,5.85,0.2999999999999998,5.385630041627779,0.09618392385292207
ODISHA,6.580639137284949,6.694562058521095,32.0,2.0,7.25,0.6999999999999993,6.637600597903022,0.11392292123614567
ODISHA,6.7650389767805414,7.146772179452637,23.0,2.0,7.65,0.10000000000000053,6.955905578116589,0.38173320267209565
ODISHA,5.752572638825633,7.554334823725748,32.15,2.299999999999997,8.2,0.0,6.6534537312756905,1.8017621849001149
ODISHA,6.102558594613569,6.452048954437226,22.0,4.0,6.9,0.20000000000000018,6.2773037745253975,0.3494903598236565
ODISHA,4.74493212836325,6.993932975223189,26.5,1.0,7.1,0.6000000000000005,5.86943255179322,2.249000846859939
ODISHA,6.349138991379798,6.413458957167357,23.5,1.0,7.550000000000001,0.2999999999999998,6.3812989742735775,0.0643199657875595
ODISHA,6.75110146893676,6.812345094177479,30.0,2.0,7.0,0.1999999999999993,6.781723281557119,0.06124362524071891
ODISHA,6.411818267709897,6.4692503167957724,24.5,1.0,7.3,0.40000000000000036,6.440534292252835,0.05743204908587529
ODISHA,5.204006687076795,6.988413181999592,25.0,4.0,7.45,0.09999999999999964,6.0962099345381935,1.7844064949227967
ODISHA,6.580639137284949,6.954638864880987,30.5,1.0,7.4,0.0,6.767639001082968,0.37399972759603806
ODISHA,6.827629234502852,7.666690200080086,26.5,3.0,7.5,0.40000000000000036,7.247159717291469,0.8390609655772341
ODISHA,6.918695219020472,8.076515327552329,25.0,2.0,6.9,0.20000000000000018,7.4976052732864,1.1578201085318574
ODISHA,6.267200548541362,6.52649485957079,25.5,3.0,7.5,0.1999999999999993,6.396847704056077,0.2592943110294277
ODISHA,7.034387929915503,7.149131598557407,28.0,2.0,7.5,0.1999999999999993,7.091759764236455,0.11474366864190344
ODISHA,6.436150368369428,10.641631999026805,30.15,0.3000000000000007,8.2,0.40000000000000036,8.538891183698116,4.205481630657377
ODISHA,6.269096283706261,6.876264611890766,30.5,1.0,7.800000000000001,0.20000000000000018,6.572680447798514,0.6071683281845051
ODISHA,5.786897381366708,6.175867270105761,24.5,3.0,7.199999999999999,0.20000000000000018,5.981382325736234,0.38896988873905336
ODISHA,6.045005314036012,6.309918278226516,25.5,3.0,7.3,0.40000000000000036,6.177461796131264,0.26491296419050414
ODISHA,5.552959584921617,5.8522024797744745,25.5,3.0,6.699999999999999,0.7999999999999998,5.702581032348046,0.29924289485285716
ODISHA,6.249975242259483,6.473890696352274,31.0,2.0,7.15,0.10000000000000053,6.361932969305879,0.22391545409279168
ODISHA,7.249925536717988,7.813591552952433,26.5,5.0,7.2,0.40000000000000036,7.53175854483521,0.5636660162344453
ODISHA,7.368339686311381,7.368339686311381,29.0,0.0,8.0,0.0,7.368339686311381,0.0
ODISHA,6.111467339502679,6.881411303642535,23.5,15.0,7.199999999999999,0.20000000000000018,6.496439321572607,0.7699439641398564
ODISHA,4.990432586778736,7.1308988302963465,30.0,0.0,6.949999999999999,1.7000000000000002,6.060665708537542,2.1404662435176105
ODISHA,5.056245805348308,6.705639094860003,30.0,2.0,7.1,0.6000000000000005,5.880942450104156,1.6493932895116954
ODISHA,7.488852955733459,7.757906208351747,26.0,4.0,7.15,0.10000000000000053,7.6233795820426025,0.2690532526182876
ODISHA,6.906754778648554,7.667158255319148,25.5,3.0,7.449999999999999,0.2999999999999998,7.286956516983851,0.7604034766705938
ODISHA,6.2422232654551655,6.566672429803241,27.0,6.0,7.25,0.5,6.4044478476292035,0.32444916434807514
ODISHA,6.0063531596017325,6.016157159698354,28.5,1.0,6.15,0.7000000000000002,6.011255159650043,0.009804000096621301
ODISHA,4.9344739331306915,5.746203190540153,28.0,0.0,6.699999999999999,0.20000000000000018,5.340338561835422,0.8117292574094614
ODISHA,5.176149732573829,5.3981627015177525,26.0,0.0,7.0,0.0,5.287156217045791,0.22201296894392364
ODISHA,4.574710978503383,4.59511985013459,22.5,1.0,5.6,0.20000000000000018,4.584915414318987,0.02040887163120697
ODISHA,5.87493073085203,6.208590026096629,26.0,2.0,7.25,0.09999999999999964,6.041760378474329,0.3336592952445985
ODISHA,5.3706380281276624,5.62040086571715,22.0,0.0,7.1,0.39999999999999947,5.4955194469224065,0.24976283758948714
ODISHA,5.777652323222656,5.932245187448011,28.5,1.0,5.8,0.40000000000000036,5.854948755335334,0.15459286422535445
ODISHA,6.555356891810665,6.7357800142423265,20.5,7.0,7.1,0.39999999999999947,6.645568453026495,0.18042312243166148
ODISHA,6.593044534142437,6.706862336602747,23.5,1.0,7.300000000000001,0.20000000000000018,6.649953435372591,0.11381780246030981
ODISHA,5.634789603169249,5.645446897643238,23.5,1.0,7.15,0.10000000000000053,5.6401182504062435,0.010657294473988443
ODISHA,6.539585955617669,7.017506142941256,21.5,3.0,6.800000000000001,0.20000000000000018,6.778546049279463,0.477920187323587
ODISHA,5.081404364984463,6.186208623900494,24.5,1.0,6.85,0.5,5.633806494442478,1.1048042589160305
ODISHA,4.700480365792417,5.0238805208462765,23.0,2.0,5.95,0.9000000000000004,4.862180443319346,0.3234001550538599
ODISHA,5.666426688112432,5.713732805509369,21.5,1.0,7.2,0.0,5.6900797468109,0.047306117396936465
ODISHA,5.811140992976701,6.476972362889683,20.0,4.0,6.5,0.1999999999999993,6.144056677933191,0.6658313699129819
ODISHA,6.559615237493242,7.537430036586509,20.0,6.0,6.85,0.10000000000000053,7.048522637039875,0.9778147990932666
PUDUCHERRY,7.0825485693553,7.473069088032197,30.0,0.0,7.35,0.5,7.277808828693749,0.3905205186768974
PUDUCHERRY,6.135564891081739,6.568077911411976,32.5,1.0,6.75,0.3000000000000007,6.351821401246857,0.4325130203302372
PUDUCHERRY,6.981934677156389,7.487173694213739,30.0,0.0,7.4,0.6000000000000005,7.234554185685064,0.5052390170573506
PUDUCHERRY,6.962243464266207,7.2115567333138015,30.0,2.0,7.0,0.40000000000000036,7.086900098790004,0.24931326904759477
PUDUCHERRY,7.166265974133638,7.355641102974253,30.5,1.0,7.6,0.0,7.260953538553945,0.18937512884061558
PUDUCHERRY,6.135564891081739,6.212606095751519,32.5,1.0,6.85,0.2999999999999998,6.174085493416628,0.07704120466978015
PUDUCHERRY,5.872117789475416,6.647688373563329,30.5,1.0,6.1,0.0,6.259903081519372,0.7755705840879132
PUDUCHERRY,6.658011045870748,6.672032945461067,31.0,0.0,7.550000000000001,0.2999999999999998,6.665021995665908,0.014021899590319187
PUDUCHERRY,7.0909098220799835,7.171656822768514,30.5,1.0,7.6,0.20000000000000018,7.131283322424249,0.08074700068853069
PUDUCHERRY,6.476972362889683,6.561030665896573,31.0,2.0,6.6,0.39999999999999947,6.519001514393128,0.08405830300689043
PUDUCHERRY,7.630946580890459,7.824445930877619,31.0,0.0,7.0,1.1999999999999993,7.727696255884039,0.19349934998716023
PUDUCHERRY,6.513230110912307,6.731018100482083,32.0,2.0,6.4,0.20000000000000018,6.6221241056971945,0.21778798956977585
PUDUCHERRY,6.729824070489475,7.166265974133638,30.5,1.0,6.1,0.0,6.948045022311557,0.43644190364416247
PUDUCHERRY,6.541029999189903,6.621405651764134,31.0,0.0,6.85,0.5,6.581217825477019,0.08037565257423118
PUDUCHERRY,7.430707082545968,7.58629630715272,29.5,1.0,7.0,0.0,7.508501694849344,0.15558922460675184
PUDUCHERRY,5.66988092298052,5.66988092298052,28.0,0.0,5.3,0.0,5.66988092298052,0.0
PUDUCHERRY,4.430816798843313,4.430816798843313,29.0,0.0,5.0,0.0,4.430816798843313,0.0
PUDUCHERRY,7.563719668414366,7.616283561580385,27.9,1.0,8.25,0.3000000000000007,7.590001614997376,0.052563893166018616
PUDUCHERRY,7.478734825567875,7.532623618788788,31.25,0.5,6.35,0.10000000000000053,7.5056792221783315,0.053888793220913556
PUDUCHERRY,7.5126175446745105,7.530479995245536,32.0,0.0,7.75,0.5,7.521548769960024,0.017862450571025867
PUDUCHERRY,7.31986492980897,7.321188556739478,28.1,0.5999999999999979,8.05,0.09999999999999964,7.320526743274224,0.001323626930507693
PUDUCHERRY,5.820082930352362,5.8971538676367405,32.0,0.0,7.35,0.10000000000000053,5.858618398994551,0.07707093728437897
PUNJAB,6.340359303727752,6.405228458030842,27.0,4.0,8.2,0.20000000000000107,6.372793880879296,0.06486915430309015
PUNJAB,6.948897222313312,6.948897222313312,35.0,0.0,7.4,0.0,6.948897222313312,0.0
PUNJAB,6.236369590203704,6.236369590203704,35.0,0.0,7.5,0.0,6.236369590203704,0.0
PUNJAB,6.07073772800249,6.159095388491933,27.0,4.0,7.550000000000001,0.2999999999999998,6.114916558247211,0.08835766048944294
PUNJAB,7.239214973779806,7.239214973779806,29.0,0.0,8.0,0.0,7.239214973779806,0.0
PUNJAB,6.111467339502679,6.212606095751519,24.0,0.0,7.35,0.10000000000000053,6.162036717627099,0.10113875624884017
PUNJAB,6.82001636467413,6.82001636467413,38.0,0.0,7.7,0.0,6.82001636467413,0.0
PUNJAB,7.60887062919126,7.60887062919126,38.0,0.0,7.6,0.0,7.60887062919126,0.0
PUNJAB,6.815639990074331,6.815639990074331,29.0,0.0,7.9,0.0,6.815639990074331,0.0
RAJASTHAN,7.650168700845001,8.036249942132116,30.0,4.0,7.5,0.40000000000000036,7.843209321488558,0.3860812412871155
RAJASTHAN,6.769641976852503,7.396335293800808,30.5,3.0,7.6,0.7999999999999998,7.082988635326656,0.6266933169483053
RAJASTHAN,7.696667081526462,8.235095497258357,28.0,2.0,7.9,0.39999999999999947,7.965881289392409,0.5384284157318948
RAJASTHAN,7.065613363597717,7.5480289699350145,28.5,3.0,7.5,0.1999999999999993,7.306821166766365,0.4824156063372973
RAJASTHAN,6.634633357861686,7.151485463904735,28.5,1.0,8.1,0.6000000000000005,6.893059410883211,0.5168521060430491
RAJASTHAN,7.1785454837637,7.501082124259871,30.0,0.0,8.0,0.39999999999999947,7.3398138040117855,0.32253664049617115
RAJASTHAN,7.300472814267799,7.650168700845001,30.0,0.0,7.75,0.3000000000000007,7.4753207575564,0.3496958865772015
RAJASTHAN,7.601402334583733,7.836369760545124,29.0,0.0,7.8999999999999995,0.5999999999999996,7.718886047564428,0.23496742596139075
RAJASTHAN,7.193685818395112,7.645397699428633,27.5,1.0,7.550000000000001,0.7000000000000002,7.419541758911873,0.4517118810335212
RAJASTHAN,6.660575149839686,7.292337176173877,30.0,0.0,7.6,1.0,6.976456163006782,0.631762026334191
RAJASTHAN,8.476579508530941,8.476579508530941,30.0,0.0,7.8,0.0,8.476579508530941,0.0
RAJASTHAN,7.601402334583733,8.029758520440822,28.0,0.0,7.6499999999999995,1.0999999999999996,7.815580427512278,0.4283561858570888
RAJASTHAN,7.550135342488429,7.844240718141811,29.0,2.0,7.75,0.8999999999999995,7.69718803031512,0.29410537565338224
RAJASTHAN,8.03947991910045,8.550821372396221,26.0,2.0,7.5,0.8000000000000007,8.295150645748336,0.5113414532957723
RAJASTHAN,6.769641976852503,6.952728644624869,26.0,2.0,7.45,0.5,6.861185310738685,0.1830866677723657
RAJASTHAN,10.165890277802454,10.203629181337648,26.0,2.0,7.85,0.10000000000000053,10.18475972957005,0.03773890353519427
RAJASTHAN,9.60918360377546,9.741027444837728,26.0,2.0,7.75,0.3000000000000007,9.675105524306595,0.13184384106226865
RAJASTHAN,7.43307534889858,8.134760782418645,25.5,3.0,7.4,0.7999999999999998,7.783918065658613,0.7016854335200655
RAJASTHAN,7.186144304522325,7.844240718141811,30.5,1.0,7.699999999999999,0.7999999999999998,7.515192511332068,0.6580964136194858
RAJASTHAN,8.366602832783736,8.895766604056085,26.0,2.0,7.8,0.0,8.63118471841991,0.5291637712723496
RAJASTHAN,6.7464121285733745,7.149131598557407,28.0,4.0,7.8,0.40000000000000036,6.947771863565391,0.4027194699840324
RAJASTHAN,7.741099090035366,8.304247465078474,28.0,4.0,7.6499999999999995,1.0999999999999996,8.022673277556919,0.5631483750431077
RAJASTHAN,6.898714534329988,7.155396301896734,31.0,2.0,7.8999999999999995,0.5999999999999996,7.0270554181133615,0.25668176756674566
